f,Er,h,w,l
3000000000.0,3.206896551724138,0.0022413793103448275,34.47498499149687,25.72630487068012
3000000000.0,3.206896551724138,0.0023448275862068967,34.47498499149687,25.62502264627378
3000000000.0,3.206896551724138,0.0024482758620689654,34.47498499149687,25.523740527030103
3000000000.0,3.206896551724138,0.0025517241379310347,34.47498499149687,25.42245851296128
3000000000.0,3.206896551724138,0.0026551724137931034,34.47498499149687,25.32117660407949
3000000000.0,3.206896551724138,0.0027586206896551726,34.47498499149687,25.21989480039691
3000000000.0,3.206896551724138,0.002862068965517241,34.47498499149687,25.118613101925735
3000000000.0,3.206896551724138,0.0029655172413793106,34.47498499149687,25.017331508678136
3000000000.0,3.206896551724138,0.0030689655172413794,34.47498499149687,24.916050020666304
3000000000.0,3.206896551724138,0.0031724137931034486,34.47498499149687,24.814768637902404
3000000000.0,3.206896551724138,0.0032758620689655174,34.47498499149687,24.713487360398613
3000000000.0,3.206896551724138,0.0033793103448275866,34.47498499149687,24.61220618816711
3000000000.0,3.206896551724138,0.0034827586206896553,34.47498499149687,24.510925121220072
3000000000.0,3.206896551724138,0.003586206896551724,34.47498499149687,24.409644159569673
3000000000.0,3.206896551724138,0.0036896551724137933,34.47498499149687,24.308363303228074
3000000000.0,3.206896551724138,0.003793103448275862,34.47498499149687,24.20708255220745
3000000000.0,3.206896551724138,0.0038965517241379313,34.47498499149687,24.10580190651997
3000000000.0,3.206896551724138,0.004,34.47498499149687,24.004521366177798
3000000000.0,3.310344827586207,0.001,34.058772731852805,26.507268218945917
3000000000.0,3.310344827586207,0.001103448275862069,34.058772731852805,26.406532334455157
3000000000.0,3.310344827586207,0.001206896551724138,34.058772731852805,26.30579655948663
3000000000.0,3.310344827586207,0.0013103448275862068,34.058772731852805,26.205060894052448
3000000000.0,3.310344827586207,0.0014137931034482758,34.058772731852805,26.104325338164756
3000000000.0,3.310344827586207,0.0015172413793103448,34.058772731852805,26.003589891835677
3000000000.0,3.310344827586207,0.0016206896551724137,34.058772731852805,25.902854555077347
3000000000.0,3.310344827586207,0.0017241379310344827,34.058772731852805,25.802119327901888
3000000000.0,3.310344827586207,0.0018275862068965517,34.058772731852805,25.701384210321425
3000000000.0,3.310344827586207,0.0019310344827586205,34.058772731852805,25.60064920234809
3000000000.0,3.310344827586207,0.0020344827586206895,34.058772731852805,25.499914303994
3000000000.0,3.310344827586207,0.002137931034482759,34.058772731852805,25.399179515271275
3000000000.0,3.310344827586207,0.0022413793103448275,34.058772731852805,25.298444836192047
3000000000.0,3.310344827586207,0.0023448275862068967,34.058772731852805,25.19771026676842
3000000000.0,3.310344827586207,0.0024482758620689654,34.058772731852805,25.096975807012523
3000000000.0,3.310344827586207,0.0025517241379310347,34.058772731852805,24.996241456936467
3000000000.0,3.310344827586207,0.0026551724137931034,34.058772731852805,24.895507216552378
3000000000.0,3.310344827586207,0.0027586206896551726,34.058772731852805,24.79477308587235
3000000000.0,3.310344827586207,0.002862068965517241,34.058772731852805,24.694039064908512
3000000000.0,3.310344827586207,0.0029655172413793106,34.058772731852805,24.59330515367297
3000000000.0,3.310344827586207,0.0030689655172413794,34.058772731852805,24.492571352177833
3000000000.0,3.310344827586207,0.0031724137931034486,34.058772731852805,24.391837660435208
3000000000.0,3.310344827586207,0.0032758620689655174,34.058772731852805,24.2911040784572
3000000000.0,3.310344827586207,0.0033793103448275866,34.058772731852805,24.190370606255915
3000000000.0,3.310344827586207,0.0034827586206896553,34.058772731852805,24.089637243843462
3000000000.0,3.310344827586207,0.003586206896551724,34.058772731852805,23.988903991231943
3000000000.0,3.310344827586207,0.0036896551724137933,34.058772731852805,23.88817084843345
3000000000.0,3.310344827586207,0.003793103448275862,34.058772731852805,23.78743781546009
3000000000.0,3.310344827586207,0.0038965517241379313,34.058772731852805,23.68670489232396
3000000000.0,3.310344827586207,0.004,34.058772731852805,23.585972079037163
3000000000.0,3.413793103448276,0.001,33.65728004459065,26.092631681467555
3000000000.0,3.413793103448276,0.001103448275862069,33.65728004459065,25.99240749475894
3000000000.0,3.413793103448276,0.001206896551724138,33.65728004459065,25.892183422082038
3000000000.0,3.413793103448276,0.0013103448275862068,33.65728004459065,25.791959463448908
3000000000.0,3.413793103448276,0.0014137931034482758,33.65728004459065,25.691735618871615
3000000000.0,3.413793103448276,0.0015172413793103448,33.65728004459065,25.59151188836221
3000000000.0,3.413793103448276,0.0016206896551724137,33.65728004459065,25.491288271932763
3000000000.0,3.413793103448276,0.0017241379310344827,33.65728004459065,25.391064769595324
3000000000.0,3.413793103448276,0.0018275862068965517,33.65728004459065,25.29084138136194
3000000000.0,3.413793103448276,0.0019310344827586205,33.65728004459065,25.190618107244685
3000000000.0,3.413793103448276,0.0020344827586206895,33.65728004459065,25.090394947255593
3000000000.0,3.413793103448276,0.002137931034482759,33.65728004459065,24.990171901406725
3000000000.0,3.413793103448276,0.0022413793103448275,33.65728004459065,24.88994896971013
3000000000.0,3.413793103448276,0.0023448275862068967,33.65728004459065,24.789726152177852
3000000000.0,3.413793103448276,0.0024482758620689654,33.65728004459065,24.689503448821945
3000000000.0,3.413793103448276,0.0025517241379310347,33.65728004459065,24.58928085965445
3000000000.0,3.413793103448276,0.0026551724137931034,33.65728004459065,24.489058384687414
3000000000.0,3.413793103448276,0.0027586206896551726,33.65728004459065,24.388836023932882
3000000000.0,3.413793103448276,0.002862068965517241,33.65728004459065,24.288613777402883
3000000000.0,3.413793103448276,0.0029655172413793106,33.65728004459065,24.18839164510947
3000000000.0,3.413793103448276,0.0030689655172413794,33.65728004459065,24.088169627064673
3000000000.0,3.413793103448276,0.0031724137931034486,33.65728004459065,23.987947723280534
3000000000.0,3.413793103448276,0.0032758620689655174,33.65728004459065,23.88772593376909
3000000000.0,3.413793103448276,0.0033793103448275866,33.65728004459065,23.787504258542373
3000000000.0,3.413793103448276,0.0034827586206896553,33.65728004459065,23.68728269761242
3000000000.0,3.413793103448276,0.003586206896551724,33.65728004459065,23.587061250991244
3000000000.0,3.413793103448276,0.0036896551724137933,33.65728004459065,23.486839918690904
3000000000.0,3.413793103448276,0.003793103448275862,33.65728004459065,23.38661870072341
3000000000.0,3.413793103448276,0.0038965517241379313,33.65728004459065,23.28639759710079
3000000000.0,3.413793103448276,0.004,33.65728004459065,23.186176607835087
3000000000.0,3.5172413793103448,0.001,33.26965928601664,25.696330995600427
3000000000.0,3.5172413793103448,0.001103448275862069,33.26965928601664,25.59658602243015
3000000000.0,3.5172413793103448,0.001206896551724138,33.26965928601664,25.496841167792887
3000000000.0,3.5172413793103448,0.0013103448275862068,33.26965928601664,25.39709643170063
3000000000.0,3.5172413793103448,0.0014137931034482758,33.26965928601664,25.29735181416536
3000000000.0,3.5172413793103448,0.0015172413793103448,33.26965928601664,25.197607315199072
3000000000.0,3.5172413793103448,0.0016206896551724137,33.26965928601664,25.097862934813755
3000000000.0,3.5172413793103448,0.0017241379310344827,33.26965928601664,24.998118673021395
3000000000.0,3.5172413793103448,0.0018275862068965517,33.26965928601664,24.898374529833976
3000000000.0,3.5172413793103448,0.0019310344827586205,33.26965928601664,24.79863050526347
3000000000.0,3.5172413793103448,0.0020344827586206895,33.26965928601664,24.698886599321867
3000000000.0,3.5172413793103448,0.002137931034482759,33.26965928601664,24.599142812021146
3000000000.0,3.5172413793103448,0.0022413793103448275,33.26965928601664,24.499399143373285
3000000000.0,3.5172413793103448,0.0023448275862068967,33.26965928601664,24.399655593390268
3000000000.0,3.5172413793103448,0.0024482758620689654,33.26965928601664,24.299912162084055
3000000000.0,3.5172413793103448,0.0025517241379310347,33.26965928601664,24.200168849466625
3000000000.0,3.5172413793103448,0.0026551724137931034,33.26965928601664,24.100425655549955
3000000000.0,3.5172413793103448,0.0027586206896551726,33.26965928601664,24.000682580346016
3000000000.0,3.5172413793103448,0.002862068965517241,33.26965928601664,23.90093962386678
3000000000.0,3.5172413793103448,0.0029655172413793106,33.26965928601664,23.801196786124205
3000000000.0,3.5172413793103448,0.0030689655172413794,33.26965928601664,23.70145406713027
3000000000.0,3.5172413793103448,0.0031724137931034486,33.26965928601664,23.601711466896933
3000000000.0,3.5172413793103448,0.0032758620689655174,33.26965928601664,23.50196898543616
3000000000.0,3.5172413793103448,0.0033793103448275866,33.26965928601664,23.40222662275992
3000000000.0,3.5172413793103448,0.0034827586206896553,33.26965928601664,23.302484378880163
3000000000.0,3.5172413793103448,0.003586206896551724,33.26965928601664,23.20274225380885
3000000000.0,3.5172413793103448,0.0036896551724137933,33.26965928601664,23.10300024755795
3000000000.0,3.5172413793103448,0.003793103448275862,33.26965928601664,23.003258360139412
3000000000.0,3.5172413793103448,0.0038965517241379313,33.26965928601664,22.9035165915652
3000000000.0,3.5172413793103448,0.004,33.26965928601664,22.803774941847248
3000000000.0,3.6206896551724137,0.001,32.8951296127376,25.317053258970855
3000000000.0,3.6206896551724137,0.001103448275862069,32.8951296127376,25.217758013264508
3000000000.0,3.6206896551724137,0.001206896551724138,32.8951296127376,25.11846289057504
3000000000.0,3.6206896551724137,0.0013103448275862068,32.8951296127376,25.019167890914378
3000000000.0,3.6206896551724137,0.0014137931034482758,32.8951296127376,24.91987301429445
3000000000.0,3.6206896551724137,0.0015172413793103448,32.8951296127376,24.820578260727146
3000000000.0,3.6206896551724137,0.0016206896551724137,32.8951296127376,24.721283630224402
3000000000.0,3.6206896551724137,0.0017241379310344827,32.8951296127376,24.621989122798126
3000000000.0,3.6206896551724137,0.0018275862068965517,32.8951296127376,24.52269473846023
3000000000.0,3.6206896551724137,0.0019310344827586205,32.8951296127376,24.42340047722262
3000000000.0,3.6206896551724137,0.0020344827586206895,32.8951296127376,24.32410633909721
3000000000.0,3.6206896551724137,0.002137931034482759,32.8951296127376,24.224812324095904
3000000000.0,3.6206896551724137,0.0022413793103448275,32.8951296127376,24.125518432230617
3000000000.0,3.6206896551724137,0.0023448275862068967,32.8951296127376,24.026224663513243
3000000000.0,3.6206896551724137,0.0024482758620689654,32.8951296127376,23.926931017955695
3000000000.0,3.6206896551724137,0.0025517241379310347,32.8951296127376,23.827637495569864
3000000000.0,3.6206896551724137,0.0026551724137931034,32.8951296127376,23.728344096367668
3000000000.0,3.6206896551724137,0.0027586206896551726,32.8951296127376,23.62905082036098
3000000000.0,3.6206896551724137,0.002862068965517241,32.8951296127376,23.52975766756172
3000000000.0,3.6206896551724137,0.0029655172413793106,32.8951296127376,23.430464637981775
3000000000.0,3.6206896551724137,0.0030689655172413794,32.8951296127376,23.331171731633045
3000000000.0,3.6206896551724137,0.0031724137931034486,32.8951296127376,23.231878948527417
3000000000.0,3.6206896551724137,0.0032758620689655174,32.8951296127376,23.132586288676787
3000000000.0,3.6206896551724137,0.0033793103448275866,32.8951296127376,23.03329375209304
3000000000.0,3.6206896551724137,0.0034827586206896553,32.8951296127376,22.93400133878807
3000000000.0,3.6206896551724137,0.003586206896551724,32.8951296127376,22.834709048773778
3000000000.0,3.6206896551724137,0.0036896551724137933,32.8951296127376,22.735416882062026
3000000000.0,3.6206896551724137,0.003793103448275862,32.8951296127376,22.63612483866471
3000000000.0,3.6206896551724137,0.0038965517241379313,32.8951296127376,22.536832918593714
3000000000.0,3.6206896551724137,0.004,32.8951296127376,22.43754112186092
3000000000.0,3.7241379310344827,0.001,32.53297036214096,24.953613502697124
3000000000.0,3.7241379310344827,0.001103448275862069,32.53297036214096,24.854741138611804
3000000000.0,3.7241379310344827,0.001206896551724138,32.53297036214096,24.755868902002582
3000000000.0,3.7241379310344827,0.0013103448275862068,32.53297036214096,24.6569967928813
3000000000.0,3.7241379310344827,0.0014137931034482758,32.53297036214096,24.558124811259813
3000000000.0,3.7241379310344827,0.0015172413793103448,32.53297036214096,24.45925295714996
3000000000.0,3.7241379310344827,0.0016206896551724137,32.53297036214096,24.36038123056358
3000000000.0,3.7241379310344827,0.0017241379310344827,32.53297036214096,24.26150963151252
3000000000.0,3.7241379310344827,0.0018275862068965517,32.53297036214096,24.16263816000862
3000000000.0,3.7241379310344827,0.0019310344827586205,32.53297036214096,24.06376681606371
3000000000.0,3.7241379310344827,0.0020344827586206895,32.53297036214096,23.964895599689633
3000000000.0,3.7241379310344827,0.002137931034482759,32.53297036214096,23.866024510898225
3000000000.0,3.7241379310344827,0.0022413793103448275,32.53297036214096,23.767153549701334
3000000000.0,3.7241379310344827,0.0023448275862068967,32.53297036214096,23.66828271611076
3000000000.0,3.7241379310344827,0.0024482758620689654,32.53297036214096,23.569412010138365
3000000000.0,3.7241379310344827,0.0025517241379310347,32.53297036214096,23.470541431795958
3000000000.0,3.7241379310344827,0.0026551724137931034,32.53297036214096,23.371670981095384
3000000000.0,3.7241379310344827,0.0027586206896551726,32.53297036214096,23.272800658048457
3000000000.0,3.7241379310344827,0.002862068965517241,32.53297036214096,23.17393046266701
3000000000.0,3.7241379310344827,0.0029655172413793106,32.53297036214096,23.07506039496286
3000000000.0,3.7241379310344827,0.0030689655172413794,32.53297036214096,22.976190454947833
3000000000.0,3.7241379310344827,0.0031724137931034486,32.53297036214096,22.87732064263376
3000000000.0,3.7241379310344827,0.0032758620689655174,32.53297036214096,22.778450958032447
3000000000.0,3.7241379310344827,0.0033793103448275866,32.53297036214096,22.679581401155716
3000000000.0,3.7241379310344827,0.0034827586206896553,32.53297036214096,22.580711972015386
3000000000.0,3.7241379310344827,0.003586206896551724,32.53297036214096,22.48184267062327
3000000000.0,3.7241379310344827,0.0036896551724137933,32.53297036214096,22.382973496991188
3000000000.0,3.7241379310344827,0.003793103448275862,32.53297036214096,22.28410445113095
3000000000.0,3.7241379310344827,0.0038965517241379313,32.53297036214096,22.185235533054364
3000000000.0,3.7241379310344827,0.004,32.53297036214096,22.086366742773237
3000000000.0,3.8275862068965516,0.001,32.182515217339464,24.604939100853638
3000000000.0,3.8275862068965516,0.001103448275862069,32.182515217339464,24.506465106706578
3000000000.0,3.8275862068965516,0.001206896551724138,32.182515217339464,24.407991244464533
3000000000.0,3.8275862068965516,0.0013103448275862068,32.182515217339464,24.309517514139287
3000000000.0,3.8275862068965516,0.0014137931034482758,32.182515217339464,24.211043915742607
3000000000.0,3.8275862068965516,0.0015172413793103448,32.182515217339464,24.112570449286263
3000000000.0,3.8275862068965516,0.0016206896551724137,32.182515217339464,24.014097114782032
3000000000.0,3.8275862068965516,0.0017241379310344827,32.182515217339464,23.91562391224168
3000000000.0,3.8275862068965516,0.0018275862068965517,32.182515217339464,23.81715084167698
3000000000.0,3.8275862068965516,0.0019310344827586205,32.182515217339464,23.718677903099696
3000000000.0,3.8275862068965516,0.0020344827586206895,32.182515217339464,23.620205096521584
3000000000.0,3.8275862068965516,0.002137931034482759,32.182515217339464,23.521732421954415
3000000000.0,3.8275862068965516,0.0022413793103448275,32.182515217339464,23.423259879409958
3000000000.0,3.8275862068965516,0.0023448275862068967,32.182515217339464,23.324787468899956
3000000000.0,3.8275862068965516,0.0024482758620689654,32.182515217339464,23.226315190436186
3000000000.0,3.8275862068965516,0.0025517241379310347,32.182515217339464,23.127843044030392
3000000000.0,3.8275862068965516,0.0026551724137931034,32.182515217339464,23.029371029694342
3000000000.0,3.8275862068965516,0.0027586206896551726,32.182515217339464,22.930899147439778
3000000000.0,3.8275862068965516,0.002862068965517241,32.182515217339464,22.83242739727846
3000000000.0,3.8275862068965516,0.0029655172413793106,32.182515217339464,22.73395577922215
3000000000.0,3.8275862068965516,0.0030689655172413794,32.182515217339464,22.635484293282577
3000000000.0,3.8275862068965516,0.0031724137931034486,32.182515217339464,22.53701293947151
3000000000.0,3.8275862068965516,0.0032758620689655174,32.182515217339464,22.43854171780068
3000000000.0,3.8275862068965516,0.0033793103448275866,32.182515217339464,22.340070628281847
3000000000.0,3.8275862068965516,0.0034827586206896553,32.182515217339464,22.24159967092675
3000000000.0,3.8275862068965516,0.003586206896551724,32.182515217339464,22.14312884574713
3000000000.0,3.8275862068965516,0.0036896551724137933,32.182515217339464,22.044658152754725
3000000000.0,3.8275862068965516,0.003793103448275862,32.182515217339464,21.94618759196129
3000000000.0,3.8275862068965516,0.0038965517241379313,32.182515217339464,21.84771716337855
3000000000.0,3.8275862068965516,0.004,32.182515217339464,21.749246867018254
3000000000.0,3.9310344827586206,0.001,31.843147049027895,24.270056440207863
3000000000.0,3.9310344827586206,0.001103448275862069,31.843147049027895,24.171958375506918
3000000000.0,3.9310344827586206,0.001206896551724138,31.843147049027895,24.073860447105282
3000000000.0,3.9310344827586206,0.0013103448275862068,31.843147049027895,23.975762655014663
3000000000.0,3.9310344827586206,0.0014137931034482758,31.843147049027895,23.877664999246754
3000000000.0,3.9310344827586206,0.0015172413793103448,31.843147049027895,23.779567479813263
3000000000.0,3.9310344827586206,0.0016206896551724137,31.843147049027895,23.68147009672588
3000000000.0,3.9310344827586206,0.0017241379310344827,31.843147049027895,23.58337284999631
3000000000.0,3.9310344827586206,0.0018275862068965517,31.843147049027895,23.485275739636243
3000000000.0,3.9310344827586206,0.0019310344827586205,31.843147049027895,23.387178765657378
3000000000.0,3.9310344827586206,0.0020344827586206895,31.843147049027895,23.289081928071408
3000000000.0,3.9310344827586206,0.002137931034482759,31.843147049027895,23.190985226890017
3000000000.0,3.9310344827586206,0.0022413793103448275,31.843147049027895,23.092888662124906
3000000000.0,3.9310344827586206,0.0023448275862068967,31.843147049027895,22.994792233787756
3000000000.0,3.9310344827586206,0.0024482758620689654,31.843147049027895,22.896695941890265
3000000000.0,3.9310344827586206,0.0025517241379310347,31.843147049027895,22.798599786444104
3000000000.0,3.9310344827586206,0.0026551724137931034,31.843147049027895,22.700503767460965
3000000000.0,3.9310344827586206,0.0027586206896551726,31.843147049027895,22.602407884952527
3000000000.0,3.9310344827586206,0.002862068965517241,31.843147049027895,22.50431213893048
3000000000.0,3.9310344827586206,0.0029655172413793106,31.843147049027895,22.40621652940649
3000000000.0,3.9310344827586206,0.0030689655172413794,31.843147049027895,22.308121056392245
3000000000.0,3.9310344827586206,0.0031724137931034486,31.843147049027895,22.210025719899427
3000000000.0,3.9310344827586206,0.0032758620689655174,31.843147049027895,22.111930519939698
3000000000.0,3.9310344827586206,0.0033793103448275866,31.843147049027895,22.013835456524742
3000000000.0,3.9310344827586206,0.0034827586206896553,31.843147049027895,21.915740529666227
3000000000.0,3.9310344827586206,0.003586206896551724,31.843147049027895,21.81764573937582
3000000000.0,3.9310344827586206,0.0036896551724137933,31.843147049027895,21.71955108566521
3000000000.0,3.9310344827586206,0.003793103448275862,31.843147049027895,21.621456568546037
3000000000.0,3.9310344827586206,0.0038965517241379313,31.843147049027895,21.52336218802999
3000000000.0,3.9310344827586206,0.004,31.843147049027895,21.425267944128723
3000000000.0,4.0344827586206895,0.001,31.51429334336258,23.948079473031765
3000000000.0,4.0344827586206895,0.001103448275862069,31.51429334336258,23.85033674152381
3000000000.0,4.0344827586206895,0.001206896551724138,31.51429334336258,23.752594150671513
3000000000.0,4.0344827586206895,0.0013103448275862068,31.51429334336258,23.654851700486486
3000000000.0,4.0344827586206895,0.0014137931034482758,31.51429334336258,23.557109390980383
3000000000.0,4.0344827586206895,0.0015172413793103448,31.51429334336258,23.45936722216481
3000000000.0,4.0344827586206895,0.0016206896551724137,31.51429334336258,23.361625194051413
3000000000.0,4.0344827586206895,0.0017241379310344827,31.51429334336258,23.263883306651806
3000000000.0,4.0344827586206895,0.0018275862068965517,31.51429334336258,23.166141559977632
3000000000.0,4.0344827586206895,0.0019310344827586205,31.51429334336258,23.068399954040487
3000000000.0,4.0344827586206895,0.0020344827586206895,31.51429334336258,22.970658488852006
3000000000.0,4.0344827586206895,0.002137931034482759,31.51429334336258,22.872917164423814
3000000000.0,4.0344827586206895,0.0022413793103448275,31.51429334336258,22.77517598076752
3000000000.0,4.0344827586206895,0.0023448275862068967,31.51429334336258,22.677434937894745
3000000000.0,4.0344827586206895,0.0024482758620689654,31.51429334336258,22.579694035817102
3000000000.0,4.0344827586206895,0.0025517241379310347,31.51429334336258,22.481953274546214
3000000000.0,4.0344827586206895,0.0026551724137931034,31.51429334336258,22.384212654093684
3000000000.0,4.0344827586206895,0.0027586206896551726,31.51429334336258,22.286472174471122
3000000000.0,4.0344827586206895,0.002862068965517241,31.51429334336258,22.188731835690138
3000000000.0,4.0344827586206895,0.0029655172413793106,31.51429334336258,22.09099163776235
3000000000.0,4.0344827586206895,0.0030689655172413794,31.51429334336258,21.993251580699358
3000000000.0,4.0344827586206895,0.0031724137931034486,31.51429334336258,21.89551166451277
3000000000.0,4.0344827586206895,0.0032758620689655174,31.51429334336258,21.797771889214182
3000000000.0,4.0344827586206895,0.0033793103448275866,31.51429334336258,21.700032254815206
3000000000.0,4.0344827586206895,0.0034827586206896553,31.51429334336258,21.602292761327437
3000000000.0,4.0344827586206895,0.003586206896551724,31.51429334336258,21.504553408762472
3000000000.0,4.0344827586206895,0.0036896551724137933,31.51429334336258,21.40681419713192
3000000000.0,4.0344827586206895,0.003793103448275862,31.51429334336258,21.30907512644737
3000000000.0,4.0344827586206895,0.0038965517241379313,31.51429334336258,21.211336196720406
3000000000.0,4.0344827586206895,0.004,31.51429334336258,21.11359740796265
3000000000.0,4.137931034482759,0.001,31.195422138770734,23.638199846577585
3000000000.0,4.137931034482759,0.001103448275862069,31.195422138770734,23.54079349955281
3000000000.0,4.137931034482759,0.001206896551724138,31.195422138770734,23.443387297499587
3000000000.0,4.137931034482759,0.0013103448275862068,31.195422138770734,23.345981240429484
3000000000.0,4.137931034482759,0.0014137931034482758,31.195422138770734,23.248575328354068
3000000000.0,4.137931034482759,0.0015172413793103448,31.195422138770734,23.15116956128488
3000000000.0,4.137931034482759,0.0016206896551724137,31.195422138770734,23.053763939233487
3000000000.0,4.137931034482759,0.0017241379310344827,31.195422138770734,22.956358462211448
3000000000.0,4.137931034482759,0.0018275862068965517,31.195422138770734,22.858953130230308
3000000000.0,4.137931034482759,0.0019310344827586205,31.195422138770734,22.76154794330162
3000000000.0,4.137931034482759,0.0020344827586206895,31.195422138770734,22.664142901436925
3000000000.0,4.137931034482759,0.002137931034482759,31.195422138770734,22.566738004647796
3000000000.0,4.137931034482759,0.0022413793103448275,31.195422138770734,22.469333252945763
3000000000.0,4.137931034482759,0.0023448275862068967,31.195422138770734,22.371928646342372
